nodeLabel,x,y,U1,U2
1,-0.561713,0.107137,1.671732,-0.180898
2,-0.533486,0.066553,1.489370,0.151252
3,-0.496597,0.033358,1.643086,0.468194
4,-0.369363,-0.043751,2.639787,1.523919
5,-0.278672,-0.084261,3.687128,2.309437
6,-0.232356,-0.102210,4.310196,2.698266
7,-0.138299,-0.134167,5.635128,3.514275
8,-0.042734,-0.161290,7.193824,4.304852
9,0.054910,-0.183893,8.949914,5.046596
10,0.153583,-0.201453,10.885349,5.696105
11,0.203253,-0.208129,11.911645,5.959924
12,0.303122,-0.216416,14.115591,6.401199
13,0.453073,-0.209853,17.914637,6.759170
14,0.501743,-0.198118,19.342527,6.618520
15,0.545982,-0.175151,20.903204,6.489327
16,0.566658,-0.143019,22.194332,6.002954
17,0.560942,-0.105402,23.031507,5.578471
18,0.532148,-0.065135,23.291412,4.898016
19,0.495019,-0.032130,23.052715,4.403741
20,0.411528,0.021728,22.150993,3.377757
21,0.367435,0.044702,21.542511,2.898033
22,0.276586,0.085105,20.134985,2.025069
23,0.136006,0.134878,17.682755,0.892855
24,0.040311,0.161912,15.882073,0.258698
25,-0.056492,0.184217,13.979582,-0.262434
26,-0.154303,0.201561,11.978832,-0.665863
27,-0.302521,0.216389,8.841320,-0.974488
28,-0.352180,0.217413,7.757575,-1.010646
29,-0.451167,0.210166,5.499030,-0.947669
30,-0.499489,0.198866,4.314215,-0.807040
31,-0.543784,0.176915,3.201062,-0.632252
32,-0.566099,0.145457,2.209801,-0.487382
33,0.900000,-1.000000,20.134520,7.601629
34,0.800000,-1.000000,19.166092,7.933498
35,0.700000,-1.000000,18.260098,8.263785
36,0.600000,-1.000000,17.425087,8.539111
37,0.500000,-1.000000,16.648825,8.716082
38,0.400000,-1.000000,15.909575,8.753735
39,0.300000,-1.000000,15.185946,8.633810
40,0.200000,-1.000000,14.445000,8.349286
41,0.100000,-1.000000,13.657363,7.913153
42,0.000000,-1.000000,12.801872,7.352213
43,-0.100000,-1.000000,11.866044,6.700469
44,-0.200000,-1.000000,10.845681,5.993086
45,-0.300000,-1.000000,9.743333,5.262933
46,-0.400000,-1.000000,8.565576,4.537051
47,-0.500000,-1.000000,7.321938,3.844932
48,-0.600000,-1.000000,6.033111,3.176677
49,-0.700000,-1.000000,4.700303,2.532522
50,-0.800000,-1.000000,3.324155,1.883144
51,-0.900000,-1.000000,1.862963,1.150822
52,1.000000,-1.000000,21.132174,7.297374
53,-1.000000,-1.000000,0.000000,0.000000
54,1.000000,0.900000,20.524258,4.152595
55,1.000000,0.800000,21.237713,4.453748
56,1.000000,0.700000,21.968945,4.746418
57,1.000000,0.600000,22.720715,5.015869
58,1.000000,0.500000,23.488569,5.240294
59,1.000000,0.400000,24.254324,5.389914
60,1.000000,0.300000,24.977444,5.431526
61,1.000000,0.200000,25.585178,5.335963
62,1.000000,0.100000,25.973021,5.099626
63,1.000000,0.000000,26.026072,4.775118
64,1.000000,-0.100000,25.680054,4.476737
65,1.000000,-0.200000,24.993805,4.350264
66,1.000000,-0.300000,24.155708,4.480650
67,1.000000,-0.400000,23.362556,4.835607
68,1.000000,-0.500000,22.735956,5.320419
69,1.000000,-0.600000,22.277407,5.815392
70,1.000000,-0.700000,21.944771,6.273806
71,1.000000,-0.800000,21.678402,6.667607
72,1.000000,-0.900000,21.419291,6.997243
73,1.000000,1.000000,19.819822,3.851960
74,-0.900000,1.000000,1.702671,-1.164042
75,-0.800000,1.000000,2.938567,-1.882982
76,-0.700000,1.000000,4.030816,-2.427523
77,-0.600000,1.000000,5.035063,-2.850039
78,-0.500000,1.000000,5.966457,-3.154142
79,-0.400000,1.000000,6.839425,-3.331030
80,-0.300000,1.000000,7.670090,-3.368176
81,-0.200000,1.000000,8.478662,-3.258435
82,-0.100000,1.000000,9.286652,-3.005323
83,0.000000,1.000000,10.113793,-2.621868
84,0.100000,1.000000,10.974593,-2.129202
85,0.200000,1.000000,11.876280,-1.553959
86,0.300000,1.000000,12.819041,-0.923313
87,0.400000,1.000000,13.797353,-0.261575
88,0.500000,1.000000,14.795844,0.411748
89,0.600000,1.000000,15.808281,1.089786
90,0.700000,1.000000,16.818913,1.768574
91,0.800000,1.000000,17.822796,2.453566
92,0.900000,1.000000,18.821066,3.149049
93,-1.000000,1.000000,0.000000,-0.000000
94,-1.000000,-0.900000,0.000000,0.000000
95,-1.000000,-0.800000,0.000000,0.000000
96,-1.000000,-0.700000,0.000000,0.000000
97,-1.000000,-0.600000,0.000000,0.000000
98,-1.000000,-0.500000,0.000000,0.000000
99,-1.000000,-0.400000,0.000000,0.000000
100,-1.000000,-0.300000,0.000000,-0.000000
101,-1.000000,-0.200000,0.000000,-0.000000
102,-1.000000,-0.100000,0.000000,0.000000
103,-1.000000,0.000000,0.000000,0.000000
104,-1.000000,0.100000,0.000000,0.000000
105,-1.000000,0.200000,0.000000,0.000000
106,-1.000000,0.300000,0.000000,0.000000
107,-1.000000,0.400000,0.000000,0.000000
108,-1.000000,0.500000,0.000000,-0.000000
109,-1.000000,0.600000,0.000000,-0.000000
110,-1.000000,0.700000,0.000000,-0.000000
111,-1.000000,0.800000,0.000000,-0.000000
112,-1.000000,0.900000,0.000000,-0.000000
113,0.352289,-0.258625,15.331697,6.817622
114,0.903298,-0.246833,23.688122,4.978106
115,-0.672560,0.140873,1.816943,0.071021
116,-0.791808,0.120840,1.152425,0.168794
117,-0.896650,0.154110,0.632833,0.142272
118,-0.900396,0.055761,0.500510,0.103734
119,-0.759323,0.029306,1.069798,0.118428
120,-0.583634,0.020687,1.627680,-0.007662
121,0.901195,0.252296,24.401144,4.929402
122,0.806685,0.255143,23.472826,4.604872
123,0.716810,0.250961,22.594860,4.338857
124,0.569799,0.245312,21.070753,3.772899
125,0.464727,0.273334,19.652332,2.978819
126,0.284595,0.291222,17.397953,1.511823
127,0.168315,0.281573,16.083828,0.651650
128,0.017423,0.264906,14.201765,-0.249836
129,-0.067987,0.288856,12.670466,-0.760054
130,-0.175398,0.263525,11.053602,-1.020223
131,-0.257420,0.261755,9.574147,-1.182361
132,-0.355144,0.263064,7.707914,-1.268330
133,-0.457278,0.256674,5.787899,-1.148974
134,-0.554255,0.294199,4.596961,-0.836308
135,-0.693239,0.270847,2.690333,-0.108884
136,-0.766333,0.259523,1.921435,0.046828
137,-0.900404,0.251207,0.757712,0.109504
138,0.242663,0.151617,18.673582,1.616754
139,0.356253,0.174378,19.526695,2.531330
140,0.457912,0.184895,20.435764,3.332202
141,0.572954,0.156660,21.859407,4.208010
142,0.692811,0.155109,23.031782,4.605603
143,0.796990,0.151900,24.019642,4.794624
144,0.899316,0.150606,24.947924,4.958623
145,0.434605,0.071061,21.532207,3.546605
146,0.571473,0.089068,22.406996,4.528943
147,0.686827,0.077750,23.430502,4.857224
148,0.807211,0.049598,24.448421,4.936526
149,0.898473,0.047525,25.212103,4.926880
150,0.562034,-0.026417,23.083839,5.136429
151,0.718289,-0.050312,23.755117,5.105292
152,0.798150,-0.035055,24.296701,4.993378
153,0.900710,-0.053679,25.070478,4.864377
154,0.688139,-0.138702,22.921976,5.185128
155,0.800368,-0.150521,23.625919,5.088367
156,0.902840,-0.151328,24.507874,4.859402
157,-0.902455,-0.254181,0.620199,0.006854
158,-0.806445,-0.262901,1.275312,0.118091
159,-0.689373,-0.261015,2.120413,0.363472
160,-0.575876,-0.248120,2.972423,0.724412
161,-0.435637,-0.259986,4.270896,1.528313
162,-0.383177,-0.249197,4.679561,1.858546
163,-0.242341,-0.304699,6.574859,3.159671
164,-0.147700,-0.259241,7.210083,3.786177
165,-0.059174,-0.253234,8.235543,4.485276
166,0.036031,-0.277756,9.815147,5.292183
167,0.147721,-0.252519,11.334589,5.903083
168,0.250766,-0.260402,13.281886,6.463025
169,0.455151,-0.249285,17.559681,6.917724
