nodeLabel,x,y,U1,U2
1,0.408546,0.591089,38.749077,-34.657150
2,0.312198,0.617123,29.751091,-34.487400
3,0.262061,0.617943,25.992985,-33.765095
4,0.163267,0.601356,19.043577,-30.615105
5,0.115500,0.586012,16.027813,-28.481443
6,0.024045,0.544846,10.930755,-24.048223
7,-0.061720,0.492804,7.029949,-19.558121
8,-0.179673,0.399430,2.777209,-13.584018
9,-0.251174,0.329028,1.002729,-10.217692
10,-0.316831,0.253144,-0.115513,-7.437792
11,-0.376352,0.172358,-0.709512,-5.182003
12,-0.429235,0.087082,-0.918552,-3.410686
13,-0.494273,-0.048571,-0.830753,-1.459992
14,-0.526102,-0.143708,-0.617219,-0.375842
15,-0.546067,-0.241993,-0.343841,0.651858
16,-0.550490,-0.291968,-0.105483,1.222743
17,-0.544863,-0.391987,0.640230,2.708063
18,-0.532997,-0.440707,1.291191,3.760289
19,-0.486340,-0.528932,3.891538,6.498695
20,-0.450853,-0.564279,5.809330,8.164790
21,-0.361586,-0.608555,11.451080,11.456342
22,-0.312198,-0.617123,14.538678,12.481309
23,-0.212222,-0.612306,21.231447,13.623424
24,-0.115500,-0.586012,27.958132,12.989459
25,0.019553,-0.520005,37.600849,9.779655
26,0.102460,-0.463507,43.637650,6.710547
27,0.216143,-0.364959,52.035149,1.530408
28,0.316831,-0.253144,59.526588,-3.976903
29,0.403665,-0.130260,65.731316,-9.604280
30,0.474690,0.002369,69.707817,-15.398313
31,0.511497,0.095702,70.511459,-19.049471
32,0.546067,0.241993,68.011581,-24.260389
33,0.550365,0.342133,63.426517,-27.414309
34,0.532997,0.440707,56.587826,-30.219011
35,0.513740,0.486985,52.468601,-31.714725
36,0.450853,0.564279,43.133747,-34.018505
37,0.900000,-1.000000,27.964052,-25.938301
38,0.800000,-1.000000,26.958282,-21.402103
39,0.700000,-1.000000,25.867104,-16.968462
40,0.600000,-1.000000,24.660143,-12.581938
41,0.500000,-1.000000,23.354908,-8.185712
42,0.400000,-1.000000,22.010271,-3.748625
43,0.300000,-1.000000,20.733152,0.699443
44,0.200000,-1.000000,19.647331,5.021775
45,0.100000,-1.000000,18.846767,8.995899
46,0.000000,-1.000000,18.388300,12.306890
47,-0.100000,-1.000000,18.249201,14.565782
