nodeLabel,x,y,U1,U2
1,0.575219,0.300029,40.153549,-14.425099
2,0.458587,0.392045,32.433601,-16.783344
3,0.365850,0.428341,27.522718,-17.757504
4,0.268172,0.448044,22.829178,-17.957281
5,0.168664,0.453851,18.446693,-17.408823
6,0.118827,0.452181,16.424110,-16.869408
7,0.019802,0.440615,12.638000,-15.315074
8,-0.077516,0.418929,9.294920,-13.295016
9,-0.125255,0.404515,7.847867,-12.198151
10,-0.218347,0.368807,5.149884,-9.907157
11,-0.307449,0.324068,3.044057,-7.621040
12,-0.350146,0.298307,2.200851,-6.533821
13,-0.430909,0.239865,0.966084,-4.570024
14,-0.503798,0.171884,0.138382,-2.940777
15,-0.536424,0.134180,-0.108991,-2.270984
16,-0.612515,0.005985,-0.316652,-0.735051
17,-0.636838,-0.090427,-0.219522,-0.001929
18,-0.630616,-0.189489,0.057916,0.794751
19,-0.590135,-0.280055,0.832977,1.954799
20,-0.521677,-0.352046,2.332794,3.551652
21,-0.436115,-0.402847,4.686579,5.324709
22,-0.341742,-0.434704,7.686442,7.007925
23,-0.243380,-0.450710,11.155217,8.342108
24,-0.093963,-0.450289,16.901466,9.311787
25,0.004724,-0.436110,20.919436,9.141254
26,0.148847,-0.396442,27.136719,7.735032
27,0.241038,-0.358467,31.246613,6.186974
28,0.370956,-0.284569,37.273491,3.164588
29,0.449964,-0.223781,41.092037,0.819479
30,0.551579,-0.114379,46.002743,-3.127329
31,0.602634,-0.028876,48.241360,-5.712777
32,0.633312,0.065747,48.695702,-8.493742
33,0.638435,0.115305,48.022823,-9.944614
34,0.623633,0.213419,44.879711,-12.312106
35,0.900000,-1.000000,20.833759,-8.950335
36,0.800000,-1.000000,19.865242,-6.030321
37,0.700000,-1.000000,18.945627,-3.146418
38,0.600000,-1.000000,18.079409,-0.328799
39,0.500000,-1.000000,17.284313,2.378402
40,0.400000,-1.000000,16.597717,4.912090
41,0.300000,-1.000000,16.038439,7.180202
42,0.200000,-1.000000,15.610362,9.070052
43,0.100000,-1.000000,15.283666,10.474256
