nodeLabel,x,y,U1,U2
1,-0.367342,0.110485,1.525580,-1.218711
2,-0.378343,-0.036826,1.178195,0.419688
3,-0.331553,-0.177008,2.365454,2.227162
4,-0.272245,-0.256134,4.087616,3.511435
5,-0.151308,-0.341190,8.048540,5.369894
6,-0.056817,-0.370350,11.521475,6.311089
7,0.090963,-0.367576,17.328485,6.652654
8,0.184017,-0.334191,21.214962,6.163558
9,0.298894,-0.241350,26.292690,4.526476
10,0.350581,-0.157100,28.743216,3.017838
11,0.381295,-0.012625,30.445940,0.395185
12,0.368895,0.085456,29.964903,-1.318235
13,0.304410,0.218453,26.965342,-3.830305
14,0.235601,0.289477,23.909935,-5.118861
15,0.104982,0.358748,18.378887,-6.272337
16,0.007572,0.375768,14.490350,-6.371508
17,-0.138596,0.353965,8.959821,-5.479072
18,-0.264933,0.277412,4.602670,-3.699972
19,-0.327626,0.200996,2.700326,-2.421163
20,0.900000,-1.000000,21.161154,0.548292
21,0.800000,-1.000000,20.172527,1.762899
22,0.700000,-1.000000,19.188925,2.952418
23,0.600000,-1.000000,18.214668,4.112913
24,0.500000,-1.000000,17.269558,5.237453
25,0.400000,-1.000000,16.391327,6.292218
26,0.300000,-1.000000,15.611381,7.212790
27,0.200000,-1.000000,14.933986,7.908453
28,0.100000,-1.000000,14.329363,8.286456
29,0.000000,-1.000000,13.731666,8.296883
30,-0.100000,-1.000000,13.059018,7.945622
31,-0.200000,-1.000000,12.236716,7.287263
32,-0.300000,-1.000000,11.219696,6.420054
33,-0.400000,-1.000000,10.004601,5.459059
34,-0.500000,-1.000000,8.619777,4.499098
35,-0.600000,-1.000000,7.107153,3.600549
36,-0.700000,-1.000000,5.510021,2.786317
37,-0.800000,-1.000000,3.855052,2.031731
38,-0.900000,-1.000000,2.123690,1.240942
39,1.000000,-1.000000,22.158020,-0.677252
40,-1.000000,-1.000000,0.000000,0.000000
41,1.000000,0.900000,23.361223,1.492539
42,1.000000,0.800000,24.611984,1.801925
43,1.000000,0.700000,25.909338,2.099478
44,1.000000,0.600000,27.265392,2.347011
45,1.000000,0.500000,28.672123,2.494138
46,1.000000,0.400000,30.088989,2.474067
47,1.000000,0.300000,31.412411,2.228217
48,1.000000,0.200000,32.503376,1.741481
49,1.000000,0.100000,33.228939,1.050361
50,1.000000,0.000000,33.482380,0.241674
51,1.000000,-0.100000,33.222973,-0.564550
52,1.000000,-0.200000,32.493729,-1.253469
53,1.000000,-0.300000,31.398500,-1.735364
54,1.000000,-0.400000,30.079906,-1.976836
55,1.000000,-0.500000,28.669615,-1.996050
56,1.000000,-0.600000,27.263592,-1.845639
57,1.000000,-0.700000,25.912624,-1.590200
58,1.000000,-0.800000,24.625448,-1.288522
59,1.000000,-0.900000,23.383488,-0.979194
60,1.000000,1.000000,22.127604,1.189803
61,-0.900000,1.000000,2.134388,-1.250004
62,-0.800000,1.000000,3.863101,-2.040380
63,-0.700000,1.000000,5.505318,-2.794730
64,-0.600000,1.000000,7.087866,-3.605850
65,-0.500000,1.000000,8.583414,-4.494074
66,-0.400000,1.000000,9.944531,-5.441733
67,-0.300000,1.000000,11.132413,-6.376341
68,-0.200000,1.000000,12.121063,-7.195501
69,-0.100000,1.000000,12.922507,-7.792594
70,0.000000,1.000000,13.585777,-8.073391
71,0.100000,1.000000,14.186599,-7.981089
72,0.200000,1.000000,14.805788,-7.531259
73,0.300000,1.000000,15.503646,-6.788940
74,0.400000,1.000000,16.306730,-5.837842
75,0.500000,1.000000,17.204681,-4.762045
76,0.600000,1.000000,18.163855,-3.625723
77,0.700000,1.000000,19.149342,-2.458094
78,0.800000,1.000000,20.139240,-1.263635
79,0.900000,1.000000,21.130049,-0.043278
80,-1.000000,1.000000,0.000000,-0.000000
81,-1.000000,-0.900000,0.000000,0.000000
82,-1.000000,-0.800000,0.000000,0.000000
83,-1.000000,-0.700000,0.000000,0.000000
84,-1.000000,-0.600000,0.000000,0.000000
85,-1.000000,-0.500000,0.000000,-0.000000
86,-1.000000,-0.400000,0.000000,-0.000000
87,-1.000000,-0.300000,0.000000,-0.000000
88,-1.000000,-0.200000,0.000000,-0.000000
89,-1.000000,-0.100000,0.000000,-0.000000
90,-1.000000,0.000000,0.000000,0.000000
91,-1.000000,0.100000,0.000000,0.000000
92,-1.000000,0.200000,0.000000,0.000000
93,-1.000000,0.300000,0.000000,0.000000
94,-1.000000,0.400000,0.000000,0.000000
95,-1.000000,0.500000,0.000000,0.000000
96,-1.000000,0.600000,0.000000,-0.000000
97,-1.000000,0.700000,0.000000,-0.000000
98,-1.000000,0.800000,0.000000,-0.000000
