nodeLabel,x,y,U1,U2
1,0.537507,0.569227,29.356350,-32.282368
2,0.487140,0.566074,24.373632,-30.920380
3,0.438546,0.551755,21.257713,-29.641159
4,0.391822,0.532103,18.021273,-28.108864
5,0.302536,0.484108,13.113359,-24.915571
6,0.217317,0.429170,9.296368,-21.473202
7,0.135194,0.369691,6.282677,-18.153784
8,0.055655,0.306792,3.935822,-15.053724
9,-0.059370,0.207275,1.437559,-10.935661
10,-0.133350,0.137921,0.335658,-8.573442
11,-0.205228,0.066247,-0.379738,-6.515955
12,-0.308660,-0.045477,-0.869579,-3.980528
13,-0.374259,-0.122937,-0.892814,-2.630880
14,-0.436518,-0.203102,-0.709403,-1.491952
15,-0.494328,-0.286523,-0.317506,-0.474943
16,-0.545300,-0.374259,0.406016,0.537634
17,-0.566483,-0.420365,1.062275,1.049946
18,-0.582343,-0.468531,1.899249,1.706181
19,-0.586926,-0.518830,3.825037,2.358502
20,-0.572205,-0.553241,5.892278,3.307171
21,-0.538309,-0.569113,9.536558,3.873523
22,-0.487884,-0.566227,13.501035,3.598325
23,-0.392418,-0.532381,19.664474,2.504565
24,-0.303014,-0.484394,24.995363,0.546929
25,-0.217693,-0.429428,29.672857,-1.835541
26,-0.095360,-0.338812,35.877193,-5.818850
27,0.021461,-0.241177,41.144642,-9.964362
28,0.059295,-0.207344,42.753555,-11.367677
29,0.133350,-0.137921,45.642414,-14.182052
30,0.205158,-0.066319,48.114780,-16.999531
31,0.240213,-0.029685,49.175049,-18.409754
32,0.341636,0.083660,51.464470,-22.560303
33,0.436248,0.202735,52.012882,-26.540405
34,0.494026,0.286055,50.936508,-28.939308
35,0.545001,0.373672,48.261021,-30.971493
36,0.582165,0.467793,43.276791,-32.290230
37,0.587013,0.518024,39.083618,-32.993385
38,0.572205,0.553241,34.262016,-32.652176
39,0.900000,-1.000000,25.563480,-31.214706
40,0.800000,-1.000000,24.558397,-28.469088
41,0.700000,-1.000000,23.472687,-25.820061
42,0.600000,-1.000000,22.261526,-23.212978
43,0.500000,-1.000000,20.913647,-20.592531
44,0.400000,-1.000000,19.436260,-17.901672
45,0.300000,-1.000000,17.863708,-15.088723
46,0.200000,-1.000000,16.249775,-12.136578
47,0.100000,-1.000000,14.655245,-9.059624
48,0.000000,-1.000000,13.150921,-5.912185
49,-0.100000,-1.000000,11.814828,-2.801496
50,-0.200000,-1.000000,10.714257,0.104815
51,-0.300000,-1.000000,9.880978,2.569446
52,-0.400000,-1.000000,9.254699,4.317480
53,-0.500000,-1.000000,8.800706,5.118047
54,-0.600000,-1.000000,7.978712,4.940612
55,-0.700000,-1.000000,6.713719,4.131729
56,-0.800000,-1.000000,4.975310,3.025188
57,-0.900000,-1.000000,2.842357,1.795506
58,1.000000,-1.000000,26.558123,-34.029915
59,-1.000000,-1.000000,0.000000,0.000000
60,1.000000,0.900000,31.428221,-22.804314
61,1.000000,0.800000,33.747391,-22.183327
62,1.000000,0.700000,36.512680,-21.274710
63,1.000000,0.600000,40.035091,-20.476501
64,1.000000,0.500000,44.158443,-20.320400
65,1.000000,0.400000,48.234173,-21.171093
66,1.000000,0.300000,51.442562,-22.897104
67,1.000000,0.200000,53.352959,-25.087881
68,1.000000,0.100000,53.972221,-27.353201
69,1.000000,0.000000,53.470219,-29.450754
70,1.000000,-0.100000,52.059593,-31.232698
71,1.000000,-0.200000,49.969086,-32.636951
72,1.000000,-0.300000,47.405792,-33.670433
73,1.000000,-0.400000,44.532780,-34.352386
74,1.000000,-0.500000,41.520264,-34.773975
75,1.000000,-0.600000,38.403866,-34.911461
76,1.000000,-0.700000,35.315552,-34.845680
77,1.000000,-0.800000,32.299805,-34.634247
78,1.000000,-0.900000,29.393225,-34.337299
79,1.000000,1.000000,29.070028,-23.149385
80,-0.900000,1.000000,2.644570,-1.369039
81,-0.800000,1.000000,4.965933,-2.208443
82,-0.700000,1.000000,7.303127,-3.089862
83,-0.600000,1.000000,9.694167,-4.162466
84,-0.500000,1.000000,12.126871,-5.488778
85,-0.400000,1.000000,14.587926,-7.134776
86,-0.300000,1.000000,17.065594,-9.131964
87,-0.200000,1.000000,19.521738,-11.509918
88,-0.100000,1.000000,21.893513,-14.272798
89,0.000000,1.000000,24.087355,-17.397888
90,0.100000,1.000000,25.976362,-20.800205
91,0.200000,1.000000,27.428196,-24.291418
92,0.300000,1.000000,28.300745,-27.582117
93,0.400000,1.000000,28.509037,-30.246880
94,0.500000,1.000000,28.101992,-31.740881
95,0.600000,1.000000,27.536997,-31.757658
96,0.700000,1.000000,27.238464,-30.419764
97,0.800000,1.000000,27.416954,-28.203108
98,0.900000,1.000000,28.091883,-25.634033
99,-1.000000,1.000000,0.000000,-0.000000
100,-1.000000,-0.900000,0.000000,0.000000
101,-1.000000,-0.800000,0.000000,0.000000
102,-1.000000,-0.700000,0.000000,0.000000
103,-1.000000,-0.600000,0.000000,-0.000000
104,-1.000000,-0.500000,0.000000,-0.000000
105,-1.000000,-0.400000,0.000000,-0.000000
106,-1.000000,-0.300000,0.000000,-0.000000
107,-1.000000,-0.200000,-0.000000,-0.000000
108,-1.000000,-0.100000,-0.000000,-0.000000
109,-1.000000,0.000000,-0.000000,0.000000
110,-1.000000,0.100000,0.000000,0.000000
111,-1.000000,0.200000,0.000000,0.000000
112,-1.000000,0.300000,0.000000,0.000000
113,-1.000000,0.400000,0.000000,0.000000
