nodeLabel,x,y,U1,U2
1,-0.099847,0.446314,11.411822,-9.090257
2,-0.193419,0.409921,7.722461,-7.514122
3,-0.312236,0.317994,3.475025,-4.826074
4,-0.394873,0.192459,1.162468,-2.420932
5,-0.426191,0.097019,0.423029,-1.164688
6,-0.434702,-0.053075,0.279304,0.570395
7,-0.396351,-0.198409,1.187356,2.439596
8,-0.345793,-0.285183,2.609579,3.945189
9,-0.237135,-0.388885,6.247955,6.628515
10,-0.099446,-0.448744,11.661568,9.036414
11,0.000346,-0.459631,16.288679,9.887571
12,0.147703,-0.430869,23.260530,9.715095
13,0.276166,-0.353037,30.080507,7.975773
14,0.344245,-0.279205,34.045967,6.241474
15,0.413032,-0.145559,38.370487,3.207859
16,0.437085,0.002838,39.949039,-0.299962
17,0.427084,0.102786,39.179169,-2.502766
18,0.373459,0.243187,35.636047,-5.723263
19,0.277258,0.358572,29.770090,-8.358427
20,0.193736,0.414285,25.264967,-9.646036
21,0.049881,0.457216,18.193480,-10.349571
22,0.900000,-1.000000,22.663752,-1.403751
23,0.800000,-1.000000,21.678516,0.627638
24,0.700000,-1.000000,20.696560,2.616865
25,0.600000,-1.000000,19.724360,4.561960
26,0.500000,-1.000000,18.797098,6.451128
27,0.400000,-1.000000,17.975098,8.222187
28,0.300000,-1.000000,17.307423,9.767114
29,0.200000,-1.000000,16.801632,10.942562
30,0.100000,-1.000000,16.404932,11.597966
31,0.000000,-1.000000,16.008484,11.642025
32,-0.100000,-1.000000,15.484183,11.080060
33,-0.200000,-1.000000,14.704715,10.013464
34,-0.300000,-1.000000,13.598327,8.631240
35,-0.400000,-1.000000,12.175741,7.136915
36,-0.500000,-1.000000,10.493950,5.690070
37,-0.600000,-1.000000,8.628341,4.391026
38,-0.700000,-1.000000,6.651247,3.276519
39,-0.800000,-1.000000,4.610162,2.317752
40,-0.900000,-1.000000,2.503416,1.396788
41,1.000000,-1.000000,23.660036,-3.455740
42,-1.000000,-1.000000,0.000000,0.000000
43,1.000000,0.900000,25.729925,3.339890
44,1.000000,0.800000,27.804996,3.655023
45,1.000000,0.700000,29.955553,3.953035
46,1.000000,0.600000,32.201561,4.169976
47,1.000000,0.500000,34.525356,4.221409
48,1.000000,0.400000,36.846043,4.003329
49,1.000000,0.300000,38.992088,3.435413
50,1.000000,0.200000,40.762676,2.498249
51,1.000000,0.100000,41.931217,1.244022
52,1.000000,0.000000,42.331264,-0.190106
53,1.000000,-0.100000,41.915031,-1.628649
54,1.000000,-0.200000,40.745758,-2.887091
55,1.000000,-0.300000,38.982315,-3.827733
56,1.000000,-0.400000,36.839790,-4.400010
57,1.000000,-0.500000,34.527370,-4.627356
58,1.000000,-0.600000,32.202045,-4.585113
59,1.000000,-0.700000,29.950811,-4.369717
60,1.000000,-0.800000,27.795746,-4.073604
61,1.000000,-0.900000,25.713335,-3.759923
62,1.000000,1.000000,23.681707,3.036066
63,-0.900000,1.000000,2.502822,-1.390991
64,-0.800000,1.000000,4.611155,-2.309669
65,-0.700000,1.000000,6.654073,-3.266105
66,-0.600000,1.000000,8.643827,-4.381678
67,-0.500000,1.000000,10.526447,-5.683325
68,-0.400000,1.000000,12.222566,-7.146624
69,-0.300000,1.000000,13.658660,-8.660298
70,-0.200000,1.000000,14.785236,-10.067833
71,-0.100000,1.000000,15.598357,-11.181066
72,0.000000,1.000000,16.145840,-11.814953
73,0.100000,1.000000,16.537853,-11.845282
74,0.200000,1.000000,16.916759,-11.246962
75,0.300000,1.000000,17.400623,-10.115299
76,0.400000,1.000000,18.044964,-8.599599
77,0.500000,1.000000,18.846132,-6.844976
78,0.600000,1.000000,19.758381,-4.966228
79,0.700000,1.000000,20.723585,-3.025880
80,0.800000,1.000000,21.702091,-1.039843
81,0.900000,1.000000,22.685986,0.988195
82,-1.000000,1.000000,0.000000,-0.000000
83,-1.000000,-0.900000,0.000000,0.000000
