nodeLabel,x,y,U1,U2
1,0.289835,0.220417,19.101789,-4.594936
2,0.205099,0.261321,15.694641,-4.910466
3,0.158095,0.267944,14.142995,-4.997000
4,0.063492,0.261612,11.158867,-4.688070
5,-0.027860,0.235862,8.589006,-4.105711
6,-0.113583,0.195052,6.374253,-3.312346
7,-0.191755,0.141173,4.599205,-2.423849
8,-0.259652,0.074855,3.325549,-1.440313
9,-0.312218,-0.004048,2.588058,-0.520216
10,-0.329760,-0.048154,2.529319,-0.038024
11,-0.335824,-0.142024,3.258951,0.927383
12,-0.318710,-0.186120,4.092552,1.527684
13,-0.284277,-0.225034,5.562331,1.909249
14,-0.239048,-0.250817,6.996434,2.272160
15,-0.188740,-0.264533,8.750292,2.545888
16,-0.136709,-0.268572,10.383238,2.566545
17,-0.033344,-0.255107,13.597466,2.421955
18,0.111414,-0.196298,17.685825,1.527120
19,0.225427,-0.111308,20.655592,0.175882
20,0.311103,0.001809,22.268618,-1.523706
21,0.329029,0.045763,22.397287,-2.152841
22,0.338442,0.092251,22.146425,-2.794365
23,0.336315,0.139572,21.531357,-3.436739
24,0.319977,0.183963,20.454002,-4.087123
25,0.900000,-1.000000,19.696394,-0.614004
26,0.800000,-1.000000,18.697041,0.009618
27,0.700000,-1.000000,17.688112,0.617993
28,0.600000,-1.000000,16.666639,1.218934
29,0.500000,-1.000000,15.639738,1.820551
30,0.400000,-1.000000,14.627076,2.423065
31,0.300000,-1.000000,13.650450,3.010731
32,0.200000,-1.000000,12.730188,3.550091
33,0.100000,-1.000000,11.872223,3.997575
34,0.000000,-1.000000,11.063764,4.308687
35,-0.100000,-1.000000,10.277817,4.448473
36,-0.200000,-1.000000,9.478173,4.405282
37,-0.300000,-1.000000,8.625678,4.191610
38,-0.400000,-1.000000,7.691422,3.843105
39,-0.500000,-1.000000,6.662399,3.408235
40,-0.600000,-1.000000,5.561590,2.911214
41,-0.700000,-1.000000,4.367922,2.385456
42,-0.800000,-1.000000,3.125214,1.810799
43,-0.900000,-1.000000,1.765292,1.119301
44,1.000000,-1.000000,20.695131,-1.249538
45,-1.000000,-1.000000,0.000000,0.000000
46,1.000000,0.900000,21.604309,-3.158230
47,1.000000,0.800000,22.122087,-2.845829
48,1.000000,0.700000,22.659800,-2.518295
49,1.000000,0.600000,23.240099,-2.191359
50,1.000000,0.500000,23.875763,-1.897756
51,1.000000,0.400000,24.554390,-1.684612
52,1.000000,0.300000,25.224474,-1.595253
53,1.000000,0.200000,25.805058,-1.651019
54,1.000000,0.100000,26.214273,-1.835142
