nodeLabel,x,y,U1,U2
1,-0.705755,0.248549,0.632666,-0.204116
2,-0.659461,0.163378,-0.006389,0.293283
3,-0.591601,0.093185,-0.181935,0.914660
4,-0.515631,0.031745,-0.109096,1.716547
5,-0.393694,-0.049563,0.417671,3.307288
6,-0.308943,-0.098231,1.073552,4.618441
7,-0.222144,-0.143150,1.987519,6.101900
8,-0.178088,-0.164298,2.543255,6.905118
9,-0.088806,-0.204057,3.858022,8.586813
10,0.002454,-0.240648,5.464348,10.358435
11,0.095058,-0.273691,7.364264,12.151669
12,0.141845,-0.288793,8.399062,13.015347
13,0.236369,-0.315845,10.775822,14.709983
14,0.380513,-0.346857,14.850498,17.041006
15,0.478099,-0.358632,18.072714,18.281206
16,0.624777,-0.350423,23.988909,19.322561
17,0.670260,-0.332242,26.712774,19.795341
18,0.702873,-0.296538,30.333910,19.756794
19,0.705755,-0.248549,32.902260,19.163162
20,0.687269,-0.203506,34.831444,18.534399
21,0.626950,-0.126917,36.107315,16.930479
22,0.554325,-0.061590,35.874336,15.109447
23,0.475833,-0.003388,34.836178,13.215092
24,0.351603,0.074392,32.430405,10.370336
25,0.222144,0.143150,29.409369,7.681682
26,0.088806,0.204057,25.980164,5.157837
27,-0.048593,0.257628,22.228146,2.900239
28,-0.188949,0.302871,18.203356,0.988994
29,-0.332154,0.338010,13.887806,-0.362912
30,-0.429172,0.353868,10.885996,-0.923299
31,-0.527218,0.360514,7.808338,-1.149257
32,-0.624777,0.350423,4.624811,-0.989344
33,-0.670260,0.332242,3.111400,-0.812139
34,-0.702873,0.296538,1.568251,-0.551181
35,0.900000,-1.000000,23.386446,19.157413
36,0.800000,-1.000000,22.521206,19.662241
37,0.700000,-1.000000,21.880129,20.089739
38,0.600000,-1.000000,21.430225,20.248154
39,0.500000,-1.000000,21.076790,20.000666
40,0.400000,-1.000000,20.700987,19.307152
41,0.300000,-1.000000,20.209560,18.208616
42,0.200000,-1.000000,19.540989,16.789818
43,0.100000,-1.000000,18.669552,15.157343
44,0.000000,-1.000000,17.593878,13.410900
45,-0.100000,-1.000000,16.327150,11.639263
46,-0.200000,-1.000000,14.896143,9.913474
47,-0.300000,-1.000000,13.330949,8.285485
48,-0.400000,-1.000000,11.659175,6.790651
49,-0.500000,-1.000000,9.890071,5.464910
50,-0.600000,-1.000000,8.091281,4.289226
51,-0.700000,-1.000000,6.245078,3.256137
52,-0.800000,-1.000000,4.358894,2.327806
53,-0.900000,-1.000000,2.393225,1.393917
54,1.000000,-1.000000,24.381191,18.735659
55,-1.000000,-1.000000,0.000000,0.000000
56,1.000000,0.900000,21.715956,18.983597
57,1.000000,0.800000,23.620811,19.287027
58,1.000000,0.700000,25.566633,19.572357
59,1.000000,0.600000,27.558937,19.810007
60,1.000000,0.500000,29.589449,19.959959
61,1.000000,0.400000,31.628176,19.970556
62,1.000000,0.300000,33.609383,19.778412
63,1.000000,0.200000,35.416485,19.308411
64,1.000000,0.100000,36.860188,18.481766
65,1.000000,0.000000,37.639507,17.244848
66,1.000000,-0.100000,37.306583,15.679758
67,1.000000,-0.200000,35.572826,14.211739
68,1.000000,-0.300000,32.730896,13.510199
69,1.000000,-0.400000,29.701382,13.875028
70,1.000000,-0.500000,27.417000,15.009898
71,1.000000,-0.600000,26.037382,16.218250
72,1.000000,-0.700000,25.336315,17.239790
73,1.000000,-0.800000,24.992193,17.967712
74,1.000000,-0.900000,24.733841,18.422443
75,1.000000,1.000000,19.832743,18.681505
76,-0.900000,1.000000,1.996082,-1.464161
77,-0.800000,1.000000,3.341438,-2.375897
78,-0.700000,1.000000,4.450581,-2.997220
79,-0.600000,1.000000,5.393578,-3.352654
80,-0.500000,1.000000,6.204926,-3.415879
81,-0.400000,1.000000,6.927114,-3.157125
82,-0.300000,1.000000,7.611125,-2.567895
83,-0.200000,1.000000,8.303242,-1.666331
84,-0.100000,1.000000,9.037806,-0.489579
85,0.000000,1.000000,9.836046,0.912102
86,0.100000,1.000000,10.706929,2.481677
87,0.200000,1.000000,11.646836,4.164469
88,0.300000,1.000000,12.645237,5.916412
