nodeLabel,x,y,U1,U2
1,-0.389500,0.075242,3.542610,-0.236445
2,-0.358072,0.033970,3.507571,0.175048
3,-0.317312,0.001450,3.836495,0.504804
4,-0.226523,-0.049863,4.851388,1.180252
5,-0.130105,-0.089775,6.205947,1.784659
6,-0.030559,-0.121122,7.823753,2.373586
7,0.070225,-0.144274,9.655509,2.859222
8,0.172630,-0.158555,11.701826,3.222122
9,0.275945,-0.160210,14.003379,3.465533
10,0.327068,-0.152755,15.366842,3.344296
11,0.374475,-0.132929,16.724705,3.215533
12,0.393229,-0.107640,17.590998,2.791963
13,0.389969,-0.076326,18.087101,2.503019
14,0.359269,-0.035119,18.161402,2.018818
15,0.319070,-0.002666,17.871082,1.501746
16,0.182101,0.069622,15.992237,0.469765
17,0.084966,0.105082,14.402978,-0.070962
18,0.035390,0.119800,13.538650,-0.303058
19,-0.066243,0.143522,11.661614,-0.667911
20,-0.117717,0.152157,10.649920,-0.794644
21,-0.273812,0.160362,7.415997,-0.942820
22,-0.325452,0.153134,6.165304,-0.937137
23,-0.373519,0.133623,4.759356,-0.782719
24,-0.393229,0.107640,4.037822,-0.445370
25,0.900000,-1.000000,19.448109,4.831596
26,0.800000,-1.000000,18.459438,5.018414
27,0.700000,-1.000000,17.492661,5.207897
28,0.600000,-1.000000,16.555653,5.382589
29,0.500000,-1.000000,15.651881,5.521951
30,0.400000,-1.000000,14.779369,5.606103
31,0.300000,-1.000000,13.930052,5.615495
32,0.200000,-1.000000,13.090592,5.534794
33,0.100000,-1.000000,12.243661,5.360610
34,0.000000,-1.000000,11.371448,5.098188
35,-0.100000,-1.000000,10.458882,4.760787
36,-0.200000,-1.000000,9.498890,4.370473
37,-0.300000,-1.000000,8.490729,3.948286
38,-0.400000,-1.000000,7.438592,3.511702
39,-0.500000,-1.000000,6.350000,3.071209
40,-0.600000,-1.000000,5.231631,2.626783
41,-0.700000,-1.000000,4.085292,2.165770
42,-0.800000,-1.000000,2.901603,1.657674
43,-0.900000,-1.000000,1.637169,1.031944
44,1.000000,-1.000000,20.446987,4.654969
45,-1.000000,-1.000000,0.000000,0.000000
46,1.000000,0.900000,20.259863,0.413471
47,1.000000,0.800000,20.598747,0.712735
48,1.000000,0.700000,20.948389,1.003195
49,1.000000,0.600000,21.306046,1.275143
50,1.000000,0.500000,21.666012,1.518426
51,1.000000,0.400000,22.014912,1.719634
52,1.000000,0.300000,22.327141,1.865062
53,1.000000,0.200000,22.565979,1.949999
54,1.000000,0.100000,22.694050,1.987875
55,1.000000,0.000000,22.684523,2.010880
56,1.000000,-0.100000,22.533739,2.062210
57,1.000000,-0.200000,22.271891,2.180854
58,1.000000,-0.300000,21.953173,2.386734
59,1.000000,-0.400000,21.635477,2.671606
60,1.000000,-0.500000,21.356209,3.007797
61,1.000000,-0.600000,21.127260,3.363817
62,1.000000,-0.700000,20.940962,3.714378
63,1.000000,-0.800000,20.778273,4.045184
64,1.000000,-0.900000,20.617493,4.355011
65,1.000000,1.000000,19.927975,0.112944
66,-0.900000,1.000000,1.573413,-1.044391
67,-0.800000,1.000000,2.737256,-1.676083
68,-0.700000,1.000000,3.791617,-2.153654
69,-0.600000,1.000000,4.785724,-2.531618
70,-0.500000,1.000000,5.734780,-2.830987
71,-0.400000,1.000000,6.644725,-3.049750
72,-0.300000,1.000000,7.521782,-3.180268
73,-0.200000,1.000000,8.378226,-3.213339
74,-0.100000,1.000000,9.231069,-3.149135
75,0.000000,1.000000,10.097893,-2.995084
76,0.100000,1.000000,10.992487,-2.764666
77,0.200000,1.000000,11.920957,-2.479826
78,0.300000,1.000000,12.883906,-2.162062
79,0.400000,1.000000,13.875806,-1.830923
80,0.500000,1.000000,14.886492,-1.500456
81,0.600000,1.000000,15.904398,-1.176754
82,0.700000,1.000000,16.919716,-0.858829
83,0.800000,1.000000,17.927349,-0.540882
84,0.900000,1.000000,18.928387,-0.216999
85,-1.000000,1.000000,0.000000,-0.000000
86,-1.000000,-0.900000,0.000000,0.000000
87,-1.000000,-0.800000,0.000000,0.000000
88,-1.000000,-0.700000,0.000000,0.000000
89,-1.000000,-0.600000,0.000000,0.000000
90,-1.000000,-0.500000,0.000000,0.000000
91,-1.000000,-0.400000,0.000000,0.000000
92,-1.000000,-0.300000,0.000000,0.000000
93,-1.000000,-0.200000,0.000000,0.000000
94,-1.000000,-0.100000,0.000000,0.000000
95,-1.000000,0.000000,0.000000,0.000000
96,-1.000000,0.100000,0.000000,0.000000
97,-1.000000,0.200000,0.000000,0.000000
98,-1.000000,0.300000,0.000000,-0.000000
99,-1.000000,0.400000,0.000000,-0.000000
100,-1.000000,0.500000,0.000000,-0.000000
101,-1.000000,0.600000,0.000000,-0.000000
102,-1.000000,0.700000,0.000000,-0.000000
103,-1.000000,0.800000,0.000000,-0.000000
104,-1.000000,0.900000,0.000000,-0.000000
105,0.253806,-0.308600,13.265987,3.910034
106,-0.495765,0.148104,3.950027,-0.082103
107,-0.594076,0.137113,3.086588,0.002818
108,-0.693828,0.144456,2.335550,0.017630
109,-0.804272,0.135564,1.469101,0.042630
110,-0.901433,0.146462,0.741269,0.036753
111,-0.903618,0.046967,0.683450,0.046206
112,-0.810808,0.047130,1.338621,0.069066
113,-0.696887,0.075936,2.165621,0.068024
114,-0.619760,0.048711,2.622147,0.071728
115,-0.487060,0.035616,3.280832,0.024149
116,0.905454,0.253231,21.559906,1.723604
117,0.814980,0.264748,20.653961,1.579098
118,0.701411,0.292671,19.452671,1.377309
119,0.580144,0.282892,18.256626,1.256847
120,0.459974,0.269537,17.058685,1.082754
121,0.338588,0.248308,15.844699,0.762629
122,0.255481,0.276711,14.732054,0.249196
123,0.071606,0.265169,12.603433,-0.622105
124,-0.035942,0.285173,11.077753,-1.110864
125,-0.150227,0.261744,9.556323,-1.320855
126,-0.252797,0.274261,8.064752,-1.413952
127,-0.387620,0.336349,6.373350,-1.209305
128,-0.468797,0.277028,5.150369,-0.685280
129,-0.570099,0.280239,3.965775,-0.405486
130,-0.669636,0.284876,2.951706,-0.247498
131,-0.794050,0.245380,1.706434,-0.053268
132,-0.897756,0.245541,0.827349,-0.001191
133,0.096630,0.148434,13.974221,-0.142674
134,0.159853,0.172162,14.454755,0.109487
135,0.266853,0.174723,15.565236,0.730414
136,0.343848,0.158774,16.482010,1.194675
137,0.462312,0.180250,17.545403,1.494197
138,0.604306,0.193894,18.854586,1.599882
139,0.683172,0.160007,19.685810,1.737998
140,0.787057,0.143621,20.670731,1.816448
141,0.895253,0.153977,21.669828,1.863619
142,0.377824,0.074790,17.417170,1.709312
143,0.470362,0.059332,18.199289,2.021772
144,0.586642,0.058019,19.048073,1.989227
145,0.657103,0.062081,19.610380,1.969286
146,0.792395,0.050743,20.804220,1.997461
147,0.895367,0.051120,21.748009,2.003217
148,0.489612,-0.034915,18.424213,2.214452
149,0.619332,-0.051982,19.210527,2.192624
150,0.664623,-0.052617,19.570549,2.194868
151,0.791617,-0.052911,20.698856,2.187148
152,0.896411,-0.051147,21.667627,2.142547
153,0.493921,-0.173223,17.344738,2.569027
154,0.576007,-0.139485,18.473665,2.389639
155,0.685303,-0.140860,19.480173,2.394789
156,0.792351,-0.164632,20.398825,2.423276
157,0.899991,-0.151739,21.468355,2.303941
158,-0.901450,-0.252322,0.735619,0.056691
159,-0.799897,-0.258595,1.519801,0.157043
160,-0.674336,-0.268568,2.546951,0.322834
161,-0.561021,-0.253461,3.483919,0.468420
162,-0.464433,-0.268550,4.441976,0.739905
163,-0.381040,-0.269610,5.273639,1.023716
164,-0.265476,-0.254603,6.408479,1.500732
165,-0.152244,-0.293270,7.901067,2.272362
166,-0.067984,-0.258450,8.706139,2.623974
167,0.026339,-0.268941,9.985254,3.144376
168,0.177600,-0.269549,12.146309,3.707683
169,0.379266,-0.294416,14.984145,3.601624
170,0.468021,-0.295316,16.144297,3.289399
171,0.563671,-0.287525,17.421757,3.020828
172,0.655071,-0.273840,18.509546,2.842912
173,0.821237,-0.255821,20.348757,2.638463
174,0.905103,-0.250744,21.199087,2.504256
175,-0.040510,-0.162322,8.192126,2.456766
176,-0.140226,-0.193069,7.339586,2.000766
177,-0.255504,-0.181894,6.021761,1.292821
178,-0.367253,-0.164416,4.853105,0.658006
179,-0.470162,-0.191672,4.061689,0.474958
180,-0.563376,-0.156857,3.163977,0.245887
181,-0.697790,-0.128463,2.134282,0.144086
182,-0.789620,-0.129239,1.485827,0.100081
183,-0.895873,-0.152434,0.739569,0.044438
184,-0.468024,-0.047293,3.468852,0.058622
185,-0.576060,-0.026133,2.818321,0.094709
186,-0.681625,-0.049214,2.176108,0.112138
187,-0.795423,-0.045074,1.413679,0.080645
188,-0.900281,-0.051458,0.693174,0.043071
189,0.895146,-0.893297,19.581215,4.519880
190,0.783864,-0.885841,18.491125,4.712970
191,0.684240,-0.908893,17.485498,4.975446
192,0.591243,-0.907932,16.594294,5.138552
193,0.495615,-0.904552,15.695115,5.266719
194,0.349530,-0.904253,14.342340,5.369826
195,0.250493,-0.902367,13.435366,5.333390
196,0.148538,-0.896933,12.492140,5.185916
197,0.045786,-0.901339,11.542398,4.963448
198,-0.053773,-0.901596,10.593340,4.649798
199,-0.153144,-0.900447,9.612529,4.268785
