nodeLabel,x,y,U1,U2
1,-0.240423,0.382356,7.708866,-2.815799
2,-0.244692,0.347299,5.699314,-2.668163
3,-0.238306,0.299952,4.433371,-1.962592
4,-0.226324,0.253658,3.523743,-1.470963
5,-0.194060,0.163634,2.637122,-0.432952
6,-0.175256,0.119654,2.478549,0.180552
7,-0.133828,0.033436,2.553648,1.207585
8,-0.088148,-0.050611,3.036400,2.352833
9,-0.038180,-0.133079,4.028587,3.528728
10,0.015875,-0.212924,5.521960,4.781339
11,0.044653,-0.251609,6.479561,5.410263
12,0.106798,-0.325300,9.166949,6.658649
13,0.141185,-0.359078,10.808070,7.416334
14,0.179512,-0.388224,13.350703,8.004622
15,0.210293,-0.400593,15.707874,8.348133
16,0.228368,-0.397746,17.492237,8.417081
17,0.239939,-0.383571,19.190044,8.364704
18,0.244776,-0.350752,21.616533,8.212605
19,0.238927,-0.302959,23.271229,7.534903
20,0.227092,-0.256232,24.409023,6.981337
21,0.194782,-0.165412,25.566254,5.740808
22,0.175881,-0.121056,25.741800,5.104349
23,0.134178,-0.034119,25.653040,3.806759
24,0.088148,0.050611,25.033382,2.423308
25,0.038594,0.132432,23.777067,1.123753
26,-0.014980,0.211678,21.990917,-0.146906
27,-0.043482,0.250089,20.971062,-0.763021
28,-0.104962,0.323339,18.193417,-1.939828
29,-0.138901,0.357026,16.066982,-2.455965
30,-0.176572,0.386411,14.167424,-2.836859
31,-0.209000,0.400398,11.319180,-3.340467
32,-0.228368,0.397746,9.195141,-3.051745
33,0.900000,-1.000000,22.127581,5.859940
34,0.800000,-1.000000,21.146872,6.562716
35,0.700000,-1.000000,20.188923,7.239183
36,0.600000,-1.000000,19.263269,7.868614
37,0.500000,-1.000000,18.393082,8.417979
38,0.400000,-1.000000,17.602678,8.824701
39,0.300000,-1.000000,16.890244,9.002011
40,0.200000,-1.000000,16.210169,8.872278
41,0.100000,-1.000000,15.477859,8.412043
42,0.000000,-1.000000,14.608403,7.673053
43,-0.100000,-1.000000,13.556802,6.757238
44,-0.200000,-1.000000,12.322948,5.780632
45,-0.300000,-1.000000,10.944580,4.840714
46,-0.400000,-1.000000,9.473135,3.994547
47,-0.500000,-1.000000,7.942483,3.270033
48,-0.600000,-1.000000,6.411229,2.650817
49,-0.700000,-1.000000,4.884459,2.107529
50,-0.800000,-1.000000,3.370118,1.599088
51,-0.900000,-1.000000,1.833441,1.022091
52,1.000000,-1.000000,23.124832,5.153704
53,-1.000000,-1.000000,0.000000,0.000000
54,1.000000,0.900000,23.457573,5.740138
55,1.000000,0.800000,24.344473,6.035373
56,1.000000,0.700000,25.282160,6.286239
57,1.000000,0.600000,26.251041,6.459741
58,1.000000,0.500000,27.223700,6.528713
59,1.000000,0.400000,28.153231,6.470931
60,1.000000,0.300000,28.979673,6.272649
61,1.000000,0.200000,29.631832,5.936753
62,1.000000,0.100000,30.049467,5.491412
63,1.000000,0.000000,30.185629,4.984777
64,1.000000,-0.100000,30.011005,4.479893
65,1.000000,-0.200000,29.538948,4.048796
66,1.000000,-0.300000,28.822205,3.756927
67,1.000000,-0.400000,27.946623,3.648641
68,1.000000,-0.500000,27.033533,3.705584
69,1.000000,-0.600000,26.123533,3.912467
70,1.000000,-0.700000,25.291376,4.206686
71,1.000000,-0.800000,24.535225,4.531848
72,1.000000,-0.900000,23.826107,4.850584
73,1.000000,1.000000,22.608438,5.437474
74,-0.900000,1.000000,1.809233,-1.075598
75,-0.800000,1.000000,3.243497,-1.705083
76,-0.700000,1.000000,4.595173,-2.233928
77,-0.600000,1.000000,5.879944,-2.735298
78,-0.500000,1.000000,7.058637,-3.210978
79,-0.400000,1.000000,8.127213,-3.600494
80,-0.300000,1.000000,9.049953,-3.821848
81,-0.200000,1.000000,9.871142,-3.774176
82,-0.100000,1.000000,10.672029,-3.417923
83,0.000000,1.000000,11.539339,-2.782176
84,0.100000,1.000000,12.527513,-1.952079
85,0.200000,1.000000,13.635803,-1.038216
86,0.300000,1.000000,14.829745,-0.125407
87,0.400000,1.000000,16.059072,0.737706
88,0.500000,1.000000,17.280214,1.544141
89,0.600000,1.000000,18.453609,2.298408
90,0.700000,1.000000,19.562582,3.037702
91,0.800000,1.000000,20.607273,3.796049
92,0.900000,1.000000,21.611397,4.598633
93,-1.000000,1.000000,0.000000,-0.000000
94,-1.000000,-0.900000,0.000000,0.000000
95,-1.000000,-0.800000,0.000000,0.000000
96,-1.000000,-0.700000,0.000000,0.000000
97,-1.000000,-0.600000,0.000000,-0.000000
98,-1.000000,-0.500000,0.000000,-0.000000
99,-1.000000,-0.400000,0.000000,-0.000000
100,-1.000000,-0.300000,0.000000,-0.000000
101,-1.000000,-0.200000,0.000000,-0.000000
102,-1.000000,-0.100000,0.000000,-0.000000
103,-1.000000,0.000000,0.000000,0.000000
104,-1.000000,0.100000,0.000000,0.000000
105,-1.000000,0.200000,0.000000,0.000000
106,-1.000000,0.300000,0.000000,0.000000
107,-1.000000,0.400000,0.000000,0.000000
108,-1.000000,0.500000,0.000000,0.000000
109,-1.000000,0.600000,0.000000,-0.000000
110,-1.000000,0.700000,0.000000,-0.000000
111,-1.000000,0.800000,0.000000,-0.000000
112,-1.000000,0.900000,0.000000,-0.000000
113,0.258425,-0.493610,16.733807,8.090624
114,0.875854,-0.483886,25.990360,4.618895
115,0.867143,0.479710,26.197895,5.488732
116,0.778879,0.454252,25.607748,5.004727
117,0.671177,0.450814,24.573229,4.512309
118,0.564162,0.479058,23.132824,3.952532
119,0.484963,0.466867,22.381012,3.621900
120,0.397198,0.467919,21.321239,3.141373
121,0.246114,0.475279,19.255159,2.032242
122,0.139892,0.459573,17.906904,1.145677
123,0.059072,0.473583,16.440424,0.112036
124,-0.064489,0.451249,14.602836,-1.437215
125,-0.144375,0.494399,12.338109,-2.690422
126,-0.284009,0.522298,9.623008,-2.590294
127,-0.383521,0.479722,7.347913,-1.363984
128,-0.464634,0.462567,5.807722,-0.751542
129,-0.590571,0.475260,4.197380,-0.399517
130,-0.694547,0.463156,2.917731,-0.131768
131,-0.787408,0.476097,1.991991,-0.025643
132,-0.876626,0.498115,1.144883,0.025200
133,-0.898435,0.345211,0.745525,0.150203
134,-0.773298,0.370138,1.788625,0.147422
135,-0.681517,0.365227,2.541988,0.099487
136,-0.573834,0.343238,3.319762,0.034037
137,-0.485837,0.361956,4.296433,-0.154608
138,-0.381853,0.374409,5.626642,-0.569755
139,-0.289668,0.354603,5.866207,-1.244523
140,-0.034452,0.376400,16.966663,-0.586602
141,0.100490,0.394717,18.433182,1.170593
142,0.160790,0.347652,20.185738,2.113786
143,0.478545,0.377734,23.374142,3.990820
144,0.571556,0.391595,24.182384,4.285299
145,0.656996,0.396167,25.000418,4.587248
146,0.781353,0.355770,26.583122,5.123492
147,0.909973,0.349269,27.809673,5.756343
148,0.049002,0.269028,20.727621,1.083606
149,0.171746,0.272398,21.675045,2.669313
150,0.250045,0.241765,22.911240,3.503091
151,0.355255,0.290255,23.200268,3.867749
152,0.469511,0.283005,24.379787,4.332549
153,0.611451,0.259093,25.900648,4.756300
154,0.690915,0.274808,26.474339,4.921056
155,0.811158,0.264865,27.620329,5.263280
156,0.901274,0.251107,28.502157,5.593449
157,0.136373,0.163469,23.474228,2.769276
158,0.279566,0.169080,24.190756,4.058237
159,0.379966,0.172370,24.850683,4.485169
160,0.480259,0.173309,25.577063,4.718058
161,0.589441,0.157352,26.528618,4.902930
162,0.684789,0.147674,27.326935,5.016796
163,0.773267,0.116887,28.170345,5.116213
164,0.888999,0.147333,28.990902,5.357421
165,0.171661,0.048903,25.131445,3.757412
166,0.285261,0.061060,25.400688,4.585237
167,0.382483,0.037513,25.993593,4.950255
168,0.463407,0.052092,26.314011,4.980758
169,0.595712,0.037255,27.123762,5.028413
170,0.678352,0.038406,27.673676,5.032495
171,0.788785,0.027913,28.513931,5.053058
172,0.893726,0.043751,29.329615,5.122395
173,0.280253,-0.078552,26.035601,5.243545
174,0.369639,-0.058466,26.217010,5.228771
175,0.463766,-0.057497,26.539263,5.161789
176,0.559630,-0.065615,26.940098,5.084113
177,0.672321,-0.062726,27.610205,5.015382
