nodeLabel,x,y,U1,U2
1,-0.092689,0.698038,16.824205,-15.394044
2,-0.148427,0.617474,9.506386,-11.866436
3,-0.166407,0.571492,7.619485,-10.388305
4,-0.200889,0.427547,2.988875,-6.572892
5,-0.217518,0.280360,1.088204,-3.706159
6,-0.220234,0.231043,0.583942,-2.899016
7,-0.222095,0.132283,0.103572,-1.410691
8,-0.221366,0.082897,0.016620,-0.691823
9,-0.216769,-0.015775,-0.056161,0.688717
10,-0.208059,-0.114169,0.143726,2.117491
11,-0.202140,-0.163205,0.367991,2.850150
12,-0.187009,-0.260816,1.103777,4.519347
13,-0.177676,-0.309318,1.604398,5.482655
14,-0.141332,-0.452913,4.289035,8.757322
15,-0.087576,-0.590819,9.308540,13.187219
16,-0.063407,-0.633871,12.182062,14.907872
17,0.003390,-0.705453,21.006557,18.808516
18,0.050539,-0.717009,27.133661,19.880175
19,0.094368,-0.696635,33.222546,20.013336
20,0.125955,-0.659292,38.700863,19.393200
21,0.166808,-0.570307,46.529160,17.298485
22,0.191998,-0.475494,52.146271,14.930896
23,0.208007,-0.378672,56.449852,12.466215
24,0.217476,-0.280984,59.621693,9.865398
25,0.222100,-0.133846,62.484863,5.864236
26,0.216936,0.013280,63.153492,1.753980
27,0.202466,0.160725,61.567284,-2.424729
28,0.178179,0.306868,57.818401,-6.483660
29,0.155640,0.403034,54.146786,-9.102230
30,0.126651,0.497444,49.458141,-11.689654
31,0.088692,0.588581,43.487640,-14.270562
32,0.035664,0.671622,35.436039,-16.522873
33,-0.001247,0.704164,30.700560,-17.033901
34,-0.048048,0.717224,23.673178,-17.512577
35,0.900000,-1.000000,38.475754,-3.522640
36,0.800000,-1.000000,37.426315,-0.513178
37,0.700000,-1.000000,36.148830,2.323192
38,0.600000,-1.000000,34.549927,5.138091
39,0.500000,-1.000000,32.637592,8.107420
40,0.400000,-1.000000,30.544155,11.392452
41,0.300000,-1.000000,28.630323,14.973627
42,0.200000,-1.000000,27.380476,18.313099
43,0.100000,-1.000000,27.078104,20.227900
44,0.000000,-1.000000,27.067274,19.678299
45,-0.100000,-1.000000,26.131317,16.802826
46,-0.200000,-1.000000,23.868073,12.874190
47,-0.300000,-1.000000,20.739403,9.245558
48,-0.400000,-1.000000,17.352243,6.417956
49,-0.500000,-1.000000,13.937741,4.367765
50,-0.600000,-1.000000,10.794555,2.979670
51,-0.700000,-1.000000,7.854126,2.057558
52,-0.800000,-1.000000,5.122831,1.479301
53,-0.900000,-1.000000,2.584379,1.023789
54,1.000000,-1.000000,39.465984,-6.702285
55,-1.000000,-1.000000,0.000000,0.000000
56,1.000000,0.900000,42.695496,12.549275
57,1.000000,0.800000,45.987858,12.810946
58,1.000000,0.700000,49.470398,12.859962
59,1.000000,0.600000,53.012730,12.572300
60,1.000000,0.500000,56.467911,11.893108
61,1.000000,0.400000,59.657509,10.796612
62,1.000000,0.300000,62.390579,9.291972
63,1.000000,0.200000,64.498672,7.440982
64,1.000000,0.100000,65.867508,5.336895
65,1.000000,0.000000,66.403488,3.090805
66,1.000000,-0.100000,66.052841,0.819691
67,1.000000,-0.200000,64.849655,-1.361513
