nodeLabel,x,y,U1,U2
1,-0.274519,0.641556,12.446763,-6.906360
2,-0.282700,0.609728,8.764942,-6.599849
3,-0.282927,0.561309,6.469607,-5.369961
4,-0.259718,0.417891,2.574689,-3.125256
5,-0.222583,0.277316,1.032133,-1.065441
6,-0.208433,0.230953,0.707036,-0.466931
7,-0.178082,0.138881,0.400916,0.799247
8,-0.145334,0.047633,0.386722,2.111051
9,-0.110413,-0.042806,0.663393,3.530564
10,-0.073389,-0.132436,1.262972,5.098740
11,-0.034235,-0.221156,2.246783,6.855316
12,0.007218,-0.308825,3.706178,8.833675
13,0.028909,-0.352191,4.657518,9.931002
14,0.098828,-0.479725,8.705189,13.484433
15,0.180636,-0.599847,15.536475,18.082531
16,0.213926,-0.635035,19.928160,19.375475
17,0.242474,-0.653579,23.612116,20.381336
18,0.259262,-0.655061,26.742321,21.061476
19,0.272699,-0.644648,29.873137,21.246483
20,0.281468,-0.618944,33.874996,21.514547
21,0.283401,-0.569752,37.813042,20.592604
22,0.278771,-0.520668,40.689339,20.022923
23,0.261016,-0.423675,44.730183,18.422319
24,0.237068,-0.328002,47.327595,16.572920
25,0.194115,-0.186439,49.268978,13.504142
26,0.161999,-0.093182,49.512993,11.318507
27,0.109484,0.045128,48.548393,7.945154
28,0.053093,0.179164,46.056435,4.608001
29,-0.008281,0.310990,42.437397,1.229293
30,-0.052455,0.397285,39.135311,-0.982145
31,-0.100032,0.481747,35.112282,-3.188632
32,-0.152653,0.563142,30.020370,-5.348176
33,-0.215660,0.636536,22.890934,-7.274220
34,-0.243532,0.653947,18.039755,-7.919474
35,-0.261636,0.654280,14.588180,-7.238362
36,0.900000,-1.000000,32.205399,8.969732
37,0.800000,-1.000000,31.188593,11.271498
38,0.700000,-1.000000,30.058969,13.459037
39,0.600000,-1.000000,28.829817,15.605402
40,0.500000,-1.000000,27.713770,17.739418
41,0.400000,-1.000000,26.894356,19.551558
42,0.300000,-1.000000,26.549828,20.433434
43,0.200000,-1.000000,26.365011,19.715048
44,0.100000,-1.000000,25.637051,17.425859
45,0.000000,-1.000000,24.166965,14.381603
46,-0.100000,-1.000000,21.955202,11.306582
47,-0.200000,-1.000000,19.356567,8.637090
48,-0.300000,-1.000000,16.641359,6.481040
49,-0.400000,-1.000000,13.947964,4.805792
50,-0.500000,-1.000000,11.353015,3.543363
51,-0.600000,-1.000000,8.891645,2.625410
52,-0.700000,-1.000000,6.562742,1.969113
53,-0.800000,-1.000000,4.360880,1.484390
54,-0.900000,-1.000000,2.260904,1.012498
55,1.000000,-1.000000,33.197170,6.559409
56,-1.000000,-1.000000,0.000000,0.000000
57,1.000000,0.900000,35.380260,19.352444
58,1.000000,0.800000,37.615833,19.640720
59,1.000000,0.700000,39.986031,19.805595
60,1.000000,0.600000,42.437466,19.764133
61,1.000000,0.500000,44.876926,19.459961
62,1.000000,0.400000,47.192787,18.866484
63,1.000000,0.300000,49.269482,17.980225
64,1.000000,0.200000,50.987888,16.814207
65,1.000000,0.100000,52.231407,15.402992
66,1.000000,0.000000,52.899384,13.809772
67,1.000000,-0.100000,52.919849,12.120468
68,1.000000,-0.200000,52.253162,10.434267
69,1.000000,-0.300000,50.895565,8.866574
70,1.000000,-0.400000,48.927586,7.545640
71,1.000000,-0.500000,46.482681,6.580760
72,1.000000,-0.600000,43.746525,6.029907
73,1.000000,-0.700000,40.937351,5.859896
74,1.000000,-0.800000,38.210918,5.975494
75,1.000000,-0.900000,35.643051,6.251956
76,1.000000,1.000000,33.248199,19.042488
77,-0.900000,1.000000,2.469441,-1.077458
78,-0.800000,1.000000,4.801972,-1.660170
79,-0.700000,1.000000,7.239324,-2.386527
80,-0.600000,1.000000,9.682490,-3.442044
81,-0.500000,1.000000,11.980754,-4.853414
82,-0.400000,1.000000,13.786280,-6.404993
83,-0.300000,1.000000,14.987364,-7.468620
84,-0.200000,1.000000,15.607283,-7.252919
85,-0.100000,1.000000,16.336681,-5.518295
86,0.000000,1.000000,17.579634,-2.849072
87,0.100000,1.000000,19.311230,0.079383
88,0.200000,1.000000,21.325253,2.850766
89,0.300000,1.000000,23.406816,5.322622
90,0.400000,1.000000,25.397440,7.505846
91,0.500000,1.000000,27.200581,9.461156
92,0.600000,1.000000,28.767813,11.279944
93,0.700000,1.000000,30.099890,13.075328
94,0.800000,1.000000,31.236237,14.943337
95,0.900000,1.000000,32.253021,16.941740
96,-1.000000,1.000000,0.000000,-0.000000
97,-1.000000,-0.900000,0.000000,0.000000
98,-1.000000,-0.800000,0.000000,-0.000000
99,-1.000000,-0.700000,0.000000,-0.000000
100,-1.000000,-0.600000,0.000000,-0.000000
101,-1.000000,-0.500000,0.000000,-0.000000
102,-1.000000,-0.400000,0.000000,-0.000000
103,-1.000000,-0.300000,0.000000,-0.000000
104,-1.000000,-0.200000,0.000000,-0.000000
105,-1.000000,-0.100000,0.000000,-0.000000
106,-1.000000,0.000000,0.000000,-0.000000
107,-1.000000,0.100000,0.000000,0.000000
108,-1.000000,0.200000,0.000000,0.000000
109,-1.000000,0.300000,0.000000,0.000000
110,-1.000000,0.400000,0.000000,0.000000
111,-1.000000,0.500000,0.000000,0.000000
112,-1.000000,0.600000,0.000000,0.000000
113,-1.000000,0.700000,0.000000,0.000000
114,-1.000000,0.800000,0.000000,0.000000
115,-1.000000,0.900000,0.000000,-0.000000
116,0.264012,-0.686965,26.190176,21.199265
117,0.899397,-0.694275,40.173279,8.371932
118,0.164087,0.165811,46.668026,7.979842
119,0.899527,0.693871,39.196918,17.582638
120,0.803130,0.680601,38.590611,15.779911
121,0.676636,0.684399,37.129097,13.698609
122,0.585069,0.700311,35.605701,12.232586
123,0.492793,0.694113,34.567219,10.788932
124,0.384283,0.680708,33.366543,8.995874
125,0.268117,0.646951,32.651611,6.928350
126,0.165379,0.689459,29.439205,4.200087
127,0.049868,0.688859,26.965191,1.100174
128,-0.033482,0.696559,24.623667,-1.473783
129,-0.145080,0.687981,21.733536,-5.129736
130,-0.257825,0.697429,16.083368,-7.541972
131,-0.395284,0.689878,10.840141,-3.578488
132,-0.476710,0.689372,8.566934,-2.293883
133,-0.554776,0.708840,7.217301,-1.572618
134,-0.706515,0.685370,4.147858,-0.233461
135,-0.912924,0.701245,1.158745,0.205415
136,-0.894299,0.602370,1.083033,0.388658
137,-0.807501,0.596891,2.004095,0.402133
138,-0.697269,0.600121,3.310611,0.117467
139,-0.583710,0.598135,4.717216,-0.491532
140,-0.500052,0.584015,5.490927,-1.088260
141,-0.369278,0.592511,7.364973,-2.952825
142,-0.055961,0.574363,29.881369,-1.245462
143,0.065203,0.545646,33.062111,2.791018
144,0.155966,0.555981,34.099575,5.073949
145,0.266888,0.577162,34.950375,7.406964
146,0.358372,0.589813,35.768642,9.068984
147,0.476281,0.601861,37.012379,10.947647
148,0.597204,0.591566,38.748402,12.747298
149,0.701795,0.600425,39.645458,14.225748
150,0.805238,0.588224,40.999710,15.844343
151,0.902832,0.594711,41.725201,17.609482
152,-0.042208,0.465706,36.046913,-0.604307
153,0.070413,0.445431,37.581085,3.470924
154,0.143437,0.496544,36.230267,5.189889
155,0.264572,0.458029,38.863121,8.165386
156,0.369992,0.458757,40.004517,10.002501
157,0.474022,0.463514,40.993237,11.480194
158,0.594336,0.478053,41.842796,12.968366
159,0.675985,0.497140,42.147358,13.972522
160,0.799864,0.447391,44.535229,15.582021
161,0.902508,0.497192,44.168335,17.387402
162,0.063935,0.382910,39.988743,3.577902
163,0.190235,0.372628,41.029411,7.113307
164,0.279981,0.364687,42.000092,9.012820
165,0.368999,0.372181,42.556431,10.434100
166,0.573431,0.340797,45.178432,12.951223
167,0.702703,0.354053,45.953400,14.243357
168,0.797681,0.340020,47.034409,15.250560
169,0.901756,0.348167,47.636280,16.681910
170,0.086933,0.247133,44.411377,5.129632
171,0.188981,0.268828,44.175232,7.762879
172,0.282208,0.283346,44.328556,9.548732
173,0.372519,0.259111,45.588959,11.030821
174,0.452247,0.257921,46.167950,11.952562
175,0.579512,0.282331,46.580086,13.085745
176,0.701850,0.275316,47.661209,14.116210
177,0.815287,0.239062,49.187878,14.990249
178,0.904395,0.246855,49.654896,15.999747
179,0.269441,0.150946,47.329922,10.230074
180,0.369226,0.146627,47.930180,11.582890
181,0.458247,0.172790,47.932274,12.317235
182,0.617753,0.191352,48.648144,13.404950
183,0.710063,0.144385,49.978043,13.836099
184,0.810482,0.144366,50.638809,14.405946
185,0.903843,0.147457,51.182812,15.109779
186,0.901653,0.048494,52.160484,14.081399
187,0.803659,0.047476,51.607830,13.748096
188,0.712218,0.056627,50.994610,13.562657
189,0.570136,0.090627,49.849216,13.160049
190,0.453746,0.048926,49.701027,12.718882
191,0.381445,0.046221,49.414604,12.303682
192,0.264204,0.047441,48.973331,11.034660
193,0.172208,0.014504,49.032990,9.851939
194,0.253972,-0.061443,49.744068,12.123198
195,0.378117,-0.081910,50.221180,13.133624
196,0.480111,-0.043635,50.464622,13.130270
197,0.593729,-0.065652,50.968529,13.192899
198,0.675450,-0.054701,51.333954,13.153974
199,0.797260,-0.053423,51.954971,13.043951
200,0.901047,-0.050382,52.520084,12.983125
201,0.281145,-0.155553,49.778652,13.553832
202,0.474541,-0.183473,50.108021,13.610934
203,0.571115,-0.180436,50.403671,13.193407
204,0.698084,-0.169585,51.000267,12.696220
205,0.805658,-0.151283,51.679771,12.313320
206,0.903032,-0.147876,52.225700,11.870474
207,0.263312,-0.265862,48.629753,15.226157
208,0.345916,-0.239599,49.253300,14.527566
209,0.443977,-0.246287,49.341587,14.018050
210,0.579042,-0.271815,49.264641,13.129766
211,0.702507,-0.274320,49.714458,12.276132
212,0.813032,-0.236541,50.839684,11.664846
213,0.901617,-0.246772,51.205063,10.807667
214,0.377477,-0.366855,46.800552,15.445089
215,0.493020,-0.373921,46.786907,13.965926
216,0.597461,-0.348561,47.761368,12.939043
217,0.679888,-0.348570,48.158577,12.221993
218,0.787861,-0.380955,48.019444,11.043959
219,0.894790,-0.349415,49.382847,9.932899
220,0.391077,-0.501825,41.917709,16.049004
221,0.490126,-0.450203,44.386311,14.148874
222,0.603077,-0.435591,45.454243,12.829327
223,0.677113,-0.479885,44.561958,12.043578
224,0.812517,-0.458442,46.218758,10.425178
225,0.903495,-0.500784,45.762924,8.747185
226,0.399302,-0.591227,37.207592,16.214165
227,0.486486,-0.594611,38.273232,14.720919
228,0.590452,-0.571788,40.642445,13.204665
229,0.664043,-0.581512,41.142143,12.297235
230,0.798618,-0.589202,42.315247,10.358316
231,0.902391,-0.596268,43.045582,8.421651
232,-0.900201,-0.694925,1.314562,-0.153231
233,-0.805818,-0.682879,2.592155,-0.083237
234,-0.676054,-0.673318,4.402336,0.320535
235,-0.587421,-0.710312,6.123715,0.990325
236,-0.486964,-0.683301,7.345442,1.709107
237,-0.379388,-0.685980,9.070063,2.967882
238,-0.282808,-0.658155,10.077868,4.305450
239,-0.178786,-0.678565,12.362647,6.529440
240,-0.018753,-0.697381,16.241333,10.977068
241,0.041581,-0.698858,17.815666,12.959969
242,0.167786,-0.696684,21.844862,17.822557
243,0.399822,-0.671290,32.726238,16.996811
244,0.487964,-0.668836,35.097176,15.374375
245,0.578330,-0.693069,36.085831,14.139868
246,0.665249,-0.700213,37.269241,12.774500
247,0.801340,-0.684916,39.446621,10.358273
